Incident ID,Location Name,Incident Type,Verification,lat,lon,Date↕,Visual Evidence,Sources
40411-27955,,Attack on aid,confirmed,31.44953,34.39364,11 Apr 2024,Unknown,ochaopt.org↗ reliefweb.int↗
40411-71948,,Attack on aid,confirmed,31.50644,34.4592,11 Apr 2024,Unknown,@ytirawi↗
40412-80313,Girls of Al-Nuseirat Primary School “A” and boys of Al-Nuseirat Primary School “B”,Attack on displaced civilians,most likely,31.4606,34.38919,12 Apr 2024,Unknown,safa.ps↗ @ShehabTelegram↗
40412-83086,Al-Ahli,Attack on aid,confirmed,,,12 Apr 2024,Unknown,ochaopt.org↗
40416-32589,,Attack on aid,confirmed,31.42197,34.38353,16 Apr 2024,Unknown,amnesty.org↗ aljazeera.com↗
40416-59782,Netzarim corridor,"Attack on aid personnel, Attack on evacuation route",confirmed,31.4697,34.4316,16 Apr 2024,Unknown,aidworkersecurity.org↗
40417-21879,Sheikh Radwan market,Attack on aid,most likely,31.5372,34.46781,17 Apr 2024,Unknown,english.wafa.ps↗
40418-04177,,Attack on aid,confirmed,31.51589,34.4693,18 Apr 2024,Unknown,cbc.ca↗
40420-63451,Shuhada Al-Aqsa,Attack on hospitals and vicinity,most likely,31.41989,34.35995,20 Apr 2024,@AlarabyTelevision↗,@ShehabTelegram↗@ShehabTelegram↗
40422-77568,Al-Awda - Nuseirat,Attack on hospitals and vicinity,confirmed,,,22 Apr 2024,@DrTedros↗,@WHO↗
40423-33599,Kamal Adwan vicinity,Attack on hospitals and vicinity,confirmed,,,23 Apr 2024,@ShehabTelegram↗,
40425-35747,Turkish Friendship,Documented Israeli military presence,confirmed,,,25 Apr 2024,@IsraelWarRoom↗,@adler_zvi↗
40425-97305,Indonesian Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,25 Apr 2024,Unknown,ochaopt.org↗ @AjaNews↗
40501-90684,Ma'ale Adumim,Attack on aid,confirmed,31.77638,35.29748,01 May 2024,reuters.com↗,reuters.com↗
40501-88396,Kamal Adwan,Documented Israeli military presence,confirmed,,,01 May 2024,Unknown,@hamza20300↗
40507-24645,,Attack on aid,confirmed,31.47245,34.38813,06 May 2024,@Mhmmd_Jordan↗,
40506-20558,Aid Warehouse,"Attack on aid, Attack on 'humanitarian zone'",confirmed,31.2492,34.25792,06 May 2024,@Mhmmd_Jordan↗,youtube.com↗
40506-86515,Rafah Crossing,"Crossing, Attack on destination area",confirmed,31.248,34.2569,06 May 2024,@JoeTruzman↗,
40507-83806,East Rafah Distribution Center,"Attack on aid, Attack on UNRWA aid distribution",confirmed,31.27671,34.25901,07 May 2024,Unknown,
40507-70948,Aid Distribution Centre,Attack on aid,confirmed,31.2485,34.2582,07 May 2024,Unknown,unrwa.org↗
40507-13687,Turkish Friendship,Documented Israeli military presence,confirmed,,,07 May 2024,@idfonline↗,@NemoAnno↗
40507-78325,Shuhada Al-Aqsa,Documented Israeli military presence,confirmed,,,07 May 2024,Unknown,@hamza20300↗
40507-73444,Al-Najjar,Hospital evacuation order,confirmed,,,07 May 2024,Unknown,who.int↗ ochaopt.org↗
40507-82991,Rafah Crossing,Crossing,confirmed,31.24834,34.25982,07 May 2024,@kann_news↗,@FahrettinAltay_↗
40507-91680,Rafah Municipality,Building demolition,confirmed,31.27927,34.25339,07 May 2024,@AlQastalps↗,
40508-75305,Rafah East Distribution Centre,"Attack on aid, Attack on UNRWA aid distribution",confirmed,31.27671,34.25901,08 May 2024,Unknown,
40508-78740,Indonesian Hospital vicinity,Attack on hospitals and vicinity,most likely,,,08 May 2024,Unknown,@NewpressPs↗@ShehabTelegram↗
40508-38892,Emirates Crescent Hospital,Attack on hospitals and vicinity,confirmed,,,08 May 2024,youtube.com↗,
40510-39324,Kamal Adwan vicinity,Attack on hospitals and vicinity,most likely,,,10 May 2024,Unknown,@ShehabTelegram↗@AlarabyTelevision↗
40510-57173,Kuwaiti Specialized vicinity,Attack on hospitals and vicinity,confirmed,,,10 May 2024,Unknown,@QudsNen↗@QudsN↗
40511-54770,Indonesian Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,11 May 2024,Unknown,@hamza20300↗
40512-49194,Turkish Friendship,Documented Israeli military presence,confirmed,,,12 May 2024,@ItayBlumental↗,@talhagin↗
40512-85474,Indonesian Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,12 May 2024,facebook.com↗,
40513-61596,,"Attack on aid, Attack on evacuation area, Attack on aid personnel",confirmed,31.2829,34.27291,13 May 2024,Unknown,ndtv.com↗
40514-76301,,Attack on aid personnel,confirmed,31.2485,34.2582,13 May 2024,Unknown,un.org↗
40513-37719,,Attack on displaced civilians,confirmed,31.28861,34.25194,13 May 2024,Unknown,aidworkersecurity.org↗
40513-07004,,Attack on aid personnel,confirmed,31.2725,34.25861,13 May 2024,Unknown,aidworkersecurity.org↗
40514-24036,Nuseirat Warehouse,Attack on aid,confirmed,31.45006,34.39293,14 May 2024,facebook.com↗,un.org↗
40514-51595,"Nuseirat Prep. Co-ed ""B"" and Nuseirat Elem. Co-ed ""D""",Attack on displaced civilians,confirmed,31.44995,34.38802,14 May 2024,Unknown,@ShehabAgency↗democracynow.org↗
40514-31825,Health Centre in Gaza City,Attack on displaced civilians,confirmed,31.51761,34.44958,14 May 2024,Unknown,unrwa.org↗
40516-01151,"Nuseirat Elem. Girls ""A"" and Nusierat Elem. Boys ""B""",Attack on displaced civilians,confirmed,31.42369,34.3375,16 May 2024,@Hakeam_ps↗,unrwa.org↗
40516-70016,Kuwaiti Specialized,Attack on hospitals and vicinity,confirmed,,,16 May 2024,instagram.com↗,@QudsN↗
40517-64310,Faisal Ibn Fahed Secondary Girls School,Attack on displaced civilians,confirmed,31.53927,34.48417,17 May 2024,Unknown,archive.is↗ safa.ps↗
40517-43725,Kamal Adwan vicinity,Attack on hospitals and vicinity,most likely,,,17 May 2024,@ShehabTelegram↗,@QudsN↗
40518-54151,Kamal Adwan vicinity,Attack on hospitals and vicinity,confirmed,,,18 May 2024,@ShehabTelegram↗,ochaopt.org↗ @ShehabTelegram↗
40518-50142,Emirates Crescent Hospital vicinity,Attack on hospitals and vicinity,most likely,31.30689,34.24605,18 May 2024,@RassdNewsN↗,
40519-72314,Al-Awda - Jabalia,Attack on hospitals and vicinity,confirmed,,,19 May 2024,Unknown,aa.com.tr↗ @AjaNews↗@AlarabyTelevision↗aohr.org.uk↗
40519-99056,Al-Awda - Jabalia vicinity,Attack on hospitals and vicinity,confirmed,,,19 May 2024,Unknown,@AlarabyTelevision↗palestinechronicle.com↗
40519-73697,Kamal Adwan vicinity,Attack on hospitals and vicinity,confirmed,,,19 May 2024,Unknown,@AjaNews↗@AlarabyTelevision↗
40520-99557,Al-Awda - Jabalia vicinity,Attack on hospitals and vicinity,confirmed,,,20 May 2024,Unknown,@AjaNews↗@hamza20300↗@AlarabyTelevision↗
40521-64207,Kamal Adwan,Attack on hospitals and vicinity,confirmed,,,21 May 2024,@AnasAlSharif0↗,@AlarabyTelevision↗@AlarabyTelevision↗@AlarabyTelevision↗@AjaNews↗aljazeera.net↗
40521-80943,Kamal Adwan,Attack on hospitals and vicinity,confirmed,,,21 May 2024,Unknown,alqudsnews.net↗ middleeasteye.net↗
40522-64819,Al-Awda - Jabalia,Hospital evacuation order,confirmed,,,22 May 2024,Unknown,@AjaNews↗@AlarabyTelevision↗
40523-99705,Lazord Hall Warehouse,"Attack on aid, Attack on UNRWA aid distribution",confirmed,31.3044,34.24827,23 May 2024,Unknown,
40522-17835,Ghazi Al Shawa school,Attack on displaced civilians,most likely,31.53713,34.52434,23 May 2024,@alforgannet↗,
40523-23081,Wadi Gaza Prep. Co-ed,Attack on displaced civilians,most likely,31.45896,34.44021,23 May 2024,Unknown,@afnan_m29↗facebook.com↗
40523-07525,Fatima Al Zahra Private School,"Attack on displaced civilians, Attack on evacuation area",confirmed,31.51356,34.45986,23 May 2024,Unknown,archive.is↗ @ShehabAgency↗
40523-28555,Al-Nazla Basic Boys School,"Attack on displaced civilians, Attack on evacuation area",confirmed,31.5348,34.48069,23 May 2024,youtube.com↗,edition.cnn.com↗
40524-73425,Kamal Adwan,Documented Israeli military presence,confirmed,,,24 May 2024,Unknown,@ShehabTelegram↗@AjaNews↗
40524-70221,Kamal Adwan,Attack on hospitals and vicinity,confirmed,,,24 May 2024,Unknown,almanar.com.lb↗ felesteen.news↗ nytimes.com↗
40524-38238,Kuwaiti Specialized vicinity,Attack on hospitals and vicinity,confirmed,,,24 May 2024,@AnasAlSharif0↗,@gazanotice↗
40524-45604,Al-Najjar vicinity,Attack on hospitals and vicinity,confirmed,,,24 May 2024,Unknown,palinfo.com↗ alquds.com↗
40524-35109,,Attack on 'humanitarian zone',confirmed,31.3779,34.29959,24 May 2024,@hpress↗,
40525-67957,Nuseirat Distribution Centre,"Attack on aid, Attack on UNRWA aid distribution",confirmed,31.4479,34.38896,25 May 2024,Unknown,
40525-27435,Jabalia Camp Local Market,Attack on aid,most likely,31.5423,34.4956,25 May 2024,Unknown,@Abdullah_Om3r03↗
40526-35114,Rafah Logistics Base,"Attack on aid, Attack on UNRWA aid distribution",confirmed,31.31762,34.2494,26 May 2024,Unknown,
40526-81379,,Attack on 'humanitarian zone',confirmed,31.31931,34.25146,26 May 2024,@Shepherds4Good↗,@manniefabian↗
40527-61493,Al-Najjar,Documented Israeli military presence,confirmed,,,27 May 2024,Unknown,@hamza20300↗
40528-01908,,Attack on aid personnel,confirmed,31.30882,34.24115,28 May 2024,Unknown,aidworkersecurity.org↗
40528-60128,Indonesian Hospital vicinity,Attack on hospitals and vicinity,confirmed,,,28 May 2024,Unknown,@hamza20300↗
40528-79973,Kamal Adwan vicinity,Attack on hospitals and vicinity,confirmed,,,28 May 2024,Unknown,youm7.com↗ aa.com.tr↗
40528-94766,Kuwaiti Specialized,Attack on hospitals and vicinity,confirmed,,,28 May 2024,Unknown,msf.org↗ ochaopt.org↗
40528-89243,Emirates Crescent Hospital vicinity,Attack on hospitals and vicinity,most likely,31.30689,34.24605,28 May 2024,Unknown,youm7.com↗
40528-20860,,Attack on 'humanitarian zone',confirmed,31.33414,34.23642,28 May 2024,@i↗,@TwistyCB↗
40529-99892,Emirates Crescent Hospital,Attack on hospitals and vicinity,confirmed,,,29 May 2024,aljazeera.com↗,aa.com.tr↗
40530-27196,Emirates Crescent Hospital,Hospital evacuation order,confirmed,,,30 May 2024,Unknown,aljazeera.net↗ @WHOoPt↗
40531-94216,,Attack on aid personnel,confirmed,31.45024,34.3891,31 May 2024,@QudsNen↗@RamAbdu↗@RemonJil35343↗,
40602-44540,guest house UNRWA,"Attack on aid, Attack on UNRWA aid distribution",confirmed,31.32771,34.22678,02 Jun 2024,Unknown,
40602-32337,Gaza European vicinity,Attack on hospitals and vicinity,confirmed,,,02 Jun 2024,Unknown,almanar.com.lb↗ @hamza20300↗
40603-06535,Rafah Logistics Base,"Attack on aid, Attack on UNRWA aid distribution",confirmed,31.31762,34.2494,03 Jun 2024,Unknown,
40604-83642,University of Applied Sciences,Crossing,confirmed,31.49918,34.43669,04 Jun 2024,@RamAbdu↗,
40606-20351,,Attack on 'humanitarian zone',confirmed,31.40538,34.35468,06 Jun 2024,@hamza20300↗,@visegrad24↗
40607-02363,Kuwaiti Specialized,Attack on hospitals and vicinity,confirmed,,,07 Jun 2024,Unknown,facebook.com↗
40608-67969,,"Attack on aid personnel, Attack on 'humanitarian zone'",confirmed,31.41791,34.35006,08 Jun 2024,Unknown,aidworkersecurity.org↗
40608-43683,Al-Nuseirat Market attack,Attack on aid,most likely,31.44953,34.39364,08 Jun 2024,Unknown,@AnasAlSharif0↗@EyeonPalestine↗
40608-46721,,"Attack on aid, Attack on UNRWA aid distribution",confirmed,31.3356,34.23588,08 Jun 2024,Unknown,
40608-20919,guest house UNRWA,"Attack on aid, Attack on UNRWA aid distribution",confirmed,31.45037,34.36839,08 Jun 2024,Unknown,
40608-52658,,Attack on aid,confirmed,31.4479,34.38896,08 Jun 2024,dims.apnews.com↗,timesofisrael.com↗ apnews.com↗
40608-35517,Shuhada Al-Aqsa vicinity,Attack on hospitals and vicinity,confirmed,,,08 Jun 2024,@AljafarawiSaleh↗,@NemoAnno↗
40608-41147,Shuhada Al-Aqsa,Attack on hospitals and vicinity,confirmed,,,08 Jun 2024,Unknown,aljazeera.net↗
40608-59111,Al-Awda - Nuseirat,Attack on hospitals and vicinity,confirmed,,,08 Jun 2024,Unknown,kuwaittimes.com↗ bbc.co.uk↗
